subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
08,2,20,3_5,5,1,1.054,0,2548,1850,ce,i.wav,178670,179724,182540,2
08,2,22,4_7,4,2,1.076,0,2720,1857,dg,o.wav,195979,197055,199863,2
08,2,23,3_8,3,1,1.115,1,2316,2350,ch,a_uml.wav,204198,205313,208569,2
08,2,24,1_5,1,1,1.403,1,3569,2563,ae,u.wav,214162,215565,218738,2
08,2,25,2_3,2,1,0.816,1,2872,1333,bc,a_low.wav,223634,224450,226983,2
08,2,26,5_2,5,1,1.3,1,3043,1823,eb,i.wav,232054,233354,235918,2
08,2,27,8_2,2,2,1.786,1,3221,1211,hb,a_low.wav,241157,242943,244391,2
08,2,28,3_1,1,2,1.265,1,1892,2704,ca,u.wav,248308,249573,253030,2
08,2,29,6_5,5,2,1.891,1,2516,1510,fe,i.wav,257572,259463,261116,2
08,2,30,1_3,1,1,0.934,1,3082,1584,ac,u.wav,266227,267161,269848,2
08,2,31,4_2,4,1,1.494,1,3162,1989,db,o.wav,275036,276530,279053,2
08,2,32,5_7,5,1,1.335,1,2097,1982,eg,i.wav,283162,284497,287171,2
08,2,33,6_4,4,2,1.087,1,2873,998,fd,o.wav,292062,293149,295076,2
08,2,34,2_8,2,1,1.511,1,2698,1588,bh,a_low.wav,299799,301310,303417,2
08,2,35,8_4,4,2,0.847,1,3057,2358,hd,o.wav,308495,309342,312898,2
08,2,36,5_6,5,1,0.953,1,2301,1861,ef,i.wav,317215,318168,321095,2
08,2,37,1_3,3,2,1.417,1,2990,1968,ac,a_uml.wav,326100,327517,330091,2
08,2,38,1_2,1,2,1.123,0,2608,2260,ab,u.wav,334713,335836,338987,2
08,2,39,3_6,3,1,1.426,1,3788,1869,cf,a_uml.wav,344800,346226,348694,2
08,2,40,2_4,4,2,1.264,1,2685,1346,bd,o.wav,353404,354668,356776,2
08,3,1,5_8,5,1,1.137,1,3374,1588,EH,g_sl_cut.wav,8425,9562,12051,3
08,3,2,7_4,4,2,0.725,1,2286,2358,GD,b_sh_cut.wav,16351,17076,20750,3
08,3,3,2_8,2,1,1.014,1,2301,1421,BH,k_click_cut.wav,25067,26081,28507,3
08,3,4,8_1,1,1,1.044,0,2398,1211,HA,p_cut.wav,32915,33959,36155,3
08,3,5,2_6,2,1,1.063,1,2872,2563,BF,k_click_cut.wav,41052,42115,45631,3
08,3,6,3_5,5,2,1.003,1,2316,1933,CE,g_sl_cut.wav,49971,50974,53926,3
08,3,7,6_4,4,1,1.483,0,2097,1968,FD,b_sh_cut.wav,58037,59520,62050,3
08,3,8,3_1,1,2,1.214,1,3052,1124,CA,p_cut.wav,67116,68330,70255,3
08,3,9,7_3,3,2,1.142,1,2873,2253,GC,k_asp_cut.wav,75151,76293,79419,3
08,3,10,2_3,2,1,0.744,1,3569,1642,BC,k_click_cut.wav,85003,85747,88657,3
08,3,11,3_4,4,1,1.167,0,3282,1989,CD,b_sh_cut.wav,93960,95127,97964,3
08,3,12,3_8,3,1,1.629,1,3043,2304,CH,k_asp_cut.wav,103019,104648,107346,3
08,3,13,7_1,1,2,0.949,1,3164,2260,GA,p_cut.wav,112527,113476,116831,3
08,3,14,5_1,5,1,1.423,1,3162,2258,EA,g_sl_cut.wav,122018,123441,126287,3
08,3,15,2_7,2,1,0.78,1,2192,998,BG,k_click_cut.wav,130506,131286,133525,3
08,3,16,1_7,1,1,0.917,1,3015,1333,AG,p_cut.wav,138565,139482,141913,3
08,3,17,3_1,3,1,1.13,1,2863,2704,CA,k_asp_cut.wav,146804,147934,151533,3
08,3,18,5_6,5,1,1.727,1,3050,1861,EF,g_sl_cut.wav,156609,158336,160486,3
08,3,19,4_7,4,1,1.188,1,2548,1600,DG,b_sh_cut.wav,165049,166237,168669,3
08,3,20,3_2,2,2,1.184,1,1892,2016,CB,k_click_cut.wav,172589,173773,176641,3
08,3,21,4_8,4,1,0.83,1,2720,1426,DH,b_sh_cut.wav,181381,182211,184833,3
08,3,22,1_6,1,1,0.959,1,1752,2482,AF,p_cut.wav,188609,189568,193107,3
08,3,23,4_5,5,2,1.258,1,3788,1733,DE,g_sl_cut.wav,198912,200170,202669,3
08,3,24,5_1,1,1,1.426,0,3929,2350,EA,p_cut.wav,208617,210043,212993,3
08,3,25,5_3,3,2,1.503,1,2990,1626,EC,k_asp_cut.wav,218007,219510,221656,3
08,3,26,2_1,2,1,0.732,1,2443,1857,BA,k_click_cut.wav,226118,226850,229994,3
08,3,27,1_4,1,1,0.972,1,3332,1850,AD,p_cut.wav,235345,236317,239214,3
08,3,28,8_3,3,2,1.121,1,3440,2140,HC,k_asp_cut.wav,244680,245801,248837,3
08,3,29,6_5,5,1,1.152,0,2274,1584,FE,g_sl_cut.wav,253131,254283,256743,3
08,3,31,8_5,5,2,1.346,1,2874,2549,HE,g_sl_cut.wav,270265,271611,274828,3
08,3,32,3_2,3,1,0.776,1,4089,2675,CB,k_asp_cut.wav,280938,281714,285639,3
08,3,33,2_4,4,2,0.967,1,2516,2168,BD,b_sh_cut.wav,290174,291141,294359,3
08,3,34,7_2,2,1,0.758,0,3271,2175,GB,k_click_cut.wav,299658,300416,303859,3
08,3,35,4_3,4,2,1.408,0,3057,2011,DC,b_sh_cut.wav,308937,310345,312975,3
08,3,36,1_2,2,2,1.606,1,3221,2509,AB,k_click_cut.wav,318221,319827,322753,3
08,3,37,3_6,3,1,0.846,1,2608,1982,CF,k_asp_cut.wav,327386,328232,331382,3
08,3,38,5_3,5,1,1.317,1,2760,1823,EC,g_sl_cut.wav,336161,337478,340023,3
08,3,39,3_5,3,1,0.958,1,2685,1869,CE,k_asp_cut.wav,344726,345684,348620,3
08,3,40,1_3,1,1,1.369,1,2698,1346,AC,p_cut.wav,353343,354712,356702,3
